시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,계약날짜,도로명주소
대전광역시 유성구 봉명동,553-2,553,2,CJ나인파크,151.90200000000002,202005,30,"50,000",16,2008,계룡로 92,20200530,대전광역시 유성구 계룡로 92
대전광역시 유성구 봉명동,550-9,550,9,K-town,23.3496,202005,20,"9,000",14,2015,계룡로105번길 20,20200520,대전광역시 유성구 계룡로105번길 20
대전광역시 유성구 봉명동,549-1,549,1,SCIENCE TOWN,70.3303,202005,04,"25,000",21,2013,온천로 60,20200504,대전광역시 유성구 온천로 60
대전광역시 유성구 봉명동,549-1,549,1,SCIENCE TOWN,70.3303,202005,18,"25,000",26,2013,온천로 60,20200518,대전광역시 유성구 온천로 60
대전광역시 유성구 봉명동,549-1,549,1,SCIENCE TOWN,84.8995,202005,19,"24,600",11,2013,온천로 60,20200519,대전광역시 유성구 온천로 60
대전광역시 유성구 봉명동,640-5,640,5,나이스타운12차,49.7619,202005,29,"14,700",10,2017,문화원로 113,20200529,대전광역시 유성구 문화원로 113
대전광역시 유성구 봉명동,624-2,624,2,나이스팰리스,26.7592,202005,06,"9,100",7,2016,온천북로33번길 35-17,20200506,대전광역시 유성구 온천북로33번길 35-17
대전광역시 유성구 봉명동,624-2,624,2,나이스팰리스,26.7592,202005,19,"7,700",5,2016,온천북로33번길 35-17,20200519,대전광역시 유성구 온천북로33번길 35-17
대전광역시 유성구 봉명동,624-2,624,2,나이스팰리스,20.6683,202005,26,"8,500",2,2016,온천북로33번길 35-17,20200526,대전광역시 유성구 온천북로33번길 35-17
대전광역시 유성구 봉명동,536-10,536,10,노블레스타워,114.96,202005,07,"27,000",22,2006,대학로 34,20200507,대전광역시 유성구 대학로 34
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,84.78,202005,09,"59,500",14,2010,봉명로 93,20200509,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,74.9,202005,15,"50,000",11,2010,봉명로 93,20200515,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,84.88,202005,23,"53,000",5,2010,봉명로 93,20200523,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,74.78,202005,25,"53,900",9,2010,봉명로 93,20200525,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,74.9,202005,30,"43,000",1,2010,봉명로 93,20200530,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1036,1036,0,도안6단지 센트럴시티,84.64,202005,30,"52,000",18,2010,봉명로 93,20200530,대전광역시 유성구 봉명로 93
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,06,"65,800",8,2014,봉명로 94,20200506,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.8411,202005,08,"58,300",1,2014,봉명로 94,20200508,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,12,"64,700",6,2014,봉명로 94,20200512,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9241,202005,13,"74,000",8,2014,봉명로 94,20200513,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,15,"56,800",1,2014,봉명로 94,20200515,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,15,"62,500",7,2014,봉명로 94,20200515,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9241,202005,15,"64,000",2,2014,봉명로 94,20200515,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,16,"65,000",5,2014,봉명로 94,20200516,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9686,202005,23,"65,000",15,2014,봉명로 94,20200523,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.8411,202005,23,"65,500",10,2014,봉명로 94,20200523,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.8411,202005,30,"72,300",17,2014,봉명로 94,20200530,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,1037,1037,0,도안신도시7단지예미지백조의호수,84.9134,202005,30,"65,000",9,2014,봉명로 94,20200530,대전광역시 유성구 봉명로 94
대전광역시 유성구 봉명동,447-6,447,6,레자미3차,14.8422,202005,14,"5,400",15,2013,계룡로 84,20200514,대전광역시 유성구 계룡로 84
대전광역시 유성구 봉명동,445-4,445,4,리베라 아이누리2,26.4208,202005,11,"10,000",9,2013,온천로 26,20200511,대전광역시 유성구 온천로 26
대전광역시 유성구 봉명동,468-3,468,3,미성샤르망,68.267,202005,06,"14,800",4,2006,계룡로 64,20200506,대전광역시 유성구 계룡로 64
대전광역시 유성구 봉명동,468-3,468,3,미성샤르망,80.007,202005,06,"19,700",10,2006,계룡로 64,20200506,대전광역시 유성구 계룡로 64
대전광역시 유성구 봉명동,468-3,468,3,미성샤르망,68.307,202005,19,"17,400",9,2006,계룡로 64,20200519,대전광역시 유성구 계룡로 64
대전광역시 유성구 봉명동,468-3,468,3,미성샤르망,67.867,202005,23,"19,000",12,2006,계룡로 64,20200523,대전광역시 유성구 계룡로 64
대전광역시 유성구 봉명동,1021,1021,0,베르디움,84.9823,202005,07,"71,000",10,2014,도안동로 523,20200507,대전광역시 유성구 도안동로 523
대전광역시 유성구 봉명동,1021,1021,0,베르디움,84.9331,202005,08,"73,400",18,2014,도안동로 523,20200508,대전광역시 유성구 도안동로 523
대전광역시 유성구 봉명동,1021,1021,0,베르디움,84.9572,202005,25,"97,000",18,2014,도안동로 523,20200525,대전광역시 유성구 도안동로 523
대전광역시 유성구 봉명동,1021,1021,0,베르디움,84.9823,202005,25,"97,000",25,2014,도안동로 523,20200525,대전광역시 유성구 도안동로 523
대전광역시 유성구 봉명동,1021,1021,0,베르디움,84.9572,202005,29,"78,500",21,2014,도안동로 523,20200529,대전광역시 유성구 도안동로 523
대전광역시 유성구 봉명동,605-2,605,2,스카이뷰,23.0946,202005,18,"8,100",6,2013,대학로 55-35,20200518,대전광역시 유성구 대학로 55-35
대전광역시 유성구 봉명동,615-2,615,2,스카이뷰 시티,21.4552,202005,08,"10,300",11,2018,온천북로13번길 21,20200508,대전광역시 유성구 온천북로13번길 21
대전광역시 유성구 봉명동,615-2,615,2,스카이뷰 시티,27.6933,202005,27,"9,600",10,2018,온천북로13번길 21,20200527,대전광역시 유성구 온천북로13번길 21
대전광역시 유성구 봉명동,607-3,607,3,스카이뷰로드,18.7869,202005,26,"8,500",12,2015,대학로 45,20200526,대전광역시 유성구 대학로 45
대전광역시 유성구 봉명동,640-4,640,4,스카이뷰리버,26.7065,202005,23,"8,200",3,2016,문화원로 111,20200523,대전광역시 유성구 문화원로 111
대전광역시 유성구 봉명동,641-1,641,1,유성 캠퍼스타워-I,15.3011,202005,06,"3,700",5,2010,문화원로 106,20200506,대전광역시 유성구 문화원로 106
대전광역시 유성구 봉명동,466-2,466,2,유성세움펠리피아주상복합,54.6547,202005,04,"17,700",20,2014,계룡로52번길 11,20200504,대전광역시 유성구 계룡로52번길 11
대전광역시 유성구 봉명동,466-2,466,2,유성세움펠리피아주상복합,84.866,202005,09,"27,000",22,2014,계룡로52번길 11,20200509,대전광역시 유성구 계룡로52번길 11
대전광역시 유성구 봉명동,469-46,469,46,유성자이,122.89,202005,25,"59,800",10,2010,계룡로 55,20200525,대전광역시 유성구 계룡로 55
대전광역시 유성구 봉명동,536-5,536,5,유성푸르지오시티,17.55,202005,29,"6,650",22,2014,온천로 45,20200529,대전광역시 유성구 온천로 45
대전광역시 유성구 봉명동,656-8,656,8,이신팰리스,26.246,202005,25,"8,600",5,2014,온천북로 51,20200525,대전광역시 유성구 온천북로 51
대전광역시 유성구 봉명동,662-1,662,1,투유2,41.45,202005,04,"8,000",3,2004,문화원로 131,20200504,대전광역시 유성구 문화원로 131
대전광역시 유성구 봉명동,640-3,640,3,하이랜드2,16.0538,202005,26,"5,200",10,2011,문화원로 109,20200526,대전광역시 유성구 문화원로 109
대전광역시 유성구 봉명동,640-3,640,3,하이랜드2,25.3102,202005,26,"6,500",12,2011,문화원로 109,20200526,대전광역시 유성구 문화원로 109
대전광역시 유성구 봉명동,540-8,540,8,해나래,18.8878,202005,06,"11,600",14,2020,온천로107번길 19,20200506,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,18.8878,202005,08,"11,600",14,2020,온천로107번길 19,20200508,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,23.7806,202005,11,"11,600",8,2020,온천로107번길 19,20200511,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,24.2792,202005,21,"11,700",9,2020,온천로107번길 19,20200521,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,24.2792,202005,21,"11,100",12,2020,온천로107번길 19,20200521,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,24.2792,202005,21,"11,500",14,2020,온천로107번길 19,20200521,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,24.2792,202005,28,"11,400",6,2020,온천로107번길 19,20200528,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉명동,540-8,540,8,해나래,24.2792,202005,30,"12,200",13,2020,온천로107번길 19,20200530,대전광역시 유성구 온천로107번길 19
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.91,202005,04,"27,500",18,2009,와룡로136번길 15,20200504,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.81,202005,07,"25,200",2,2009,와룡로136번길 15,20200507,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.92,202005,09,"28,240",21,2009,와룡로136번길 15,20200509,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.91,202005,09,"27,300",16,2009,와룡로136번길 15,20200509,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.92,202005,09,"26,100",5,2009,와룡로136번길 15,20200509,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,74.97,202005,10,"24,500",16,2009,와룡로136번길 15,20200510,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,108.83,202005,11,"28,500",1,2009,와룡로136번길 15,20200511,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.36,202005,20,"28,500",7,2009,와룡로136번길 15,20200520,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.91,202005,20,"27,300",20,2009,와룡로136번길 15,20200520,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.14,202005,21,"26,800",3,2009,와룡로136번길 15,20200521,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.91,202005,22,"26,000",2,2009,와룡로136번길 15,20200522,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,74.97,202005,23,"26,500",20,2009,와룡로136번길 15,20200523,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 봉산동,295,295,0,하늘바람휴먼시아,84.91,202005,25,"24,500",9,2009,와룡로136번길 15,20200525,대전광역시 유성구 와룡로136번길 15
대전광역시 유성구 상대동,444,444,0,목련2,84.98,202005,16,"27,000",19,2000,월드컵대로290번길 20,20200516,대전광역시 유성구 월드컵대로290번길 20
대전광역시 유성구 상대동,444,444,0,목련2,84.98,202005,30,"29,000",12,2000,월드컵대로290번길 20,20200530,대전광역시 유성구 월드컵대로290번길 20
대전광역시 유성구 상대동,438-16,438,16,이지,59.3065,202005,15,"16,000",3,2002,월드컵대로290번길 25,20200515,대전광역시 유성구 월드컵대로290번길 25
대전광역시 유성구 상대동,438-16,438,16,이지,59.3065,202005,20,"14,650",1,2002,월드컵대로290번길 25,20200520,대전광역시 유성구 월드컵대로290번길 25
대전광역시 유성구 상대동,487,487,0,트리풀시티,139.09,202005,23,"106,000",4,2011,상대남로 26,20200523,대전광역시 유성구 상대남로 26
대전광역시 유성구 상대동,487,487,0,트리풀시티,119.87,202005,27,"103,000",12,2011,상대남로 26,20200527,대전광역시 유성구 상대남로 26
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.95,202005,01,"62,500",16,2014,상대로 16,20200501,대전광역시 유성구 상대로 16
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.89,202005,01,"62,700",24,2014,상대로 16,20200501,대전광역시 유성구 상대로 16
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.89,202005,04,"65,000",9,2014,상대로 16,20200504,대전광역시 유성구 상대로 16
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.95,202005,09,"59,750",6,2014,상대로 16,20200509,대전광역시 유성구 상대로 16
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.89,202005,10,"61,850",7,2014,상대로 16,20200510,대전광역시 유성구 상대로 16
대전광역시 유성구 상대동,464,464,0,트리풀시티(5단지),84.89,202005,12,"64,500",18,2014,상대로 16,20200512,대전광역시 유성구 상대로 16
