"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 중구 대흥동","402-1","0402","0001","동건참좋은","75.7477","202005","25","16,500","7","2005","대종로 425"
"대전광역시 중구 대흥동","115-11","0115","0011","드림팰리스 아파트","72.1591","202005","29","22,500","5","2018","문창로 132"
"대전광역시 중구 대흥동","161-8","0161","0008","신영미소랑","14.6841","202005","29","4,100","7","2013","대흥로157번길 5"
"대전광역시 중구 대흥동","103-2","0103","0002","푸르내","119.1815","202005","18","24,500","2","2008","대전천서로 401"
"대전광역시 중구 대흥동","300-5","0300","0005","한정큐리어스","84.943","202005","29","17,300","2","2005","테미로19번길 3"
"대전광역시 중구 대흥동","22-7","0022","0007","현대1","75.34","202005","2","19,400","12","1987","대흥로 176-15"
"대전광역시 중구 대흥동","22-7","0022","0007","현대1","54.675","202005","16","11,800","1","1987","대흥로 176-15"
"대전광역시 중구 대흥동","106-48","0106","0048","현대2","84.96","202005","14","22,000","7","1992","보문로162번길 23"
"대전광역시 중구 대흥동","106-48","0106","0048","현대2","132.31","202005","19","27,700","9","1992","보문로162번길 23"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","4","22,000","8","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","4","20,900","7","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","51.675","202005","13","16,300","12","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","14","21,000","3","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","15","21,400","10","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","15","19,500","6","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.4","202005","15","19,700","13","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","16","20,500","14","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","16","20,000","3","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","16","22,700","15","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","25","23,200","13","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","84.92","202005","26","32,200","10","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","30","17,500","8","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","30","22,300","4","2001","동서대로 1388"
"대전광역시 중구 목동","111-12","0111","0012","금호한사랑","59.76","202005","30","21,000","4","2001","동서대로 1388"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","84.9098","202005","2","48,600","13","2010","목동로22번길 16"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","84.9098","202005","6","48,000","6","2010","목동로22번길 16"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","114.9543","202005","16","65,000","17","2010","목동로22번길 16"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","114.9543","202005","26","65,000","8","2010","목동로22번길 16"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","84.9641","202005","28","49,000","9","2010","목동로22번길 16"
"대전광역시 중구 목동","360","0360","0000","대전목동더샵","99.7143","202005","30","52,000","5","2010","목동로22번길 16"
"대전광역시 중구 목동","24","0024","0000","목양마을","84.82","202005","4","36,500","17","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","117.46","202005","7","47,000","8","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","166.26","202005","8","53,500","16","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","84.92","202005","11","35,000","16","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","84.82","202005","16","33,700","5","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","84.82","202005","18","34,800","9","2003","목동로 37"
"대전광역시 중구 목동","24","0024","0000","목양마을","117.46","202005","21","45,000","11","2003","목동로 37"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.93","202005","5","41,700","13","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.88","202005","16","42,500","11","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.92","202005","16","42,300","5","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.88","202005","16","40,000","19","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.93","202005","24","44,000","7","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","84.88","202005","24","39,000","2","2011","목동로 70"
"대전광역시 중구 목동","362","0362","0000","올리브힐","59.75","202005","24","32,000","7","2011","목동로 70"
"대전광역시 중구 문창동","10-48","0010","0048","부자촌","49.7864","202005","26","11,400","2","2012","문창로102번길 38"
"대전광역시 중구 문화동","584-4","0584","0004","극동","84.92","202005","28","16,200","10","1992","송리로 6"
"대전광역시 중구 문화동","422-3","0422","0003","문화로얄","61.2","202005","4","8,000","15","1986","서문로43번길 39"
"대전광역시 중구 문화동","1-43","0001","0043","문화마을1단지","84.781","202005","11","59,900","10","2004","계백로1716번길 40"
"대전광역시 중구 문화동","777","0777","0000","삼성푸른","99.9","202005","11","23,000","5","1994","보문산로161번길 56"
"대전광역시 중구 문화동","777","0777","0000","삼성푸른","99.9","202005","20","22,700","10","1994","보문산로161번길 56"
"대전광역시 중구 문화동","777","0777","0000","삼성푸른","125.55","202005","28","26,500","5","1994","보문산로161번길 56"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","73.98","202005","6","36,500","10","1978","서문로 119"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","42.91","202005","7","24,800","11","1978","서문로 119"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","84.56","202005","13","38,000","12","1978","서문로 119"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","73.98","202005","16","34,500","4","1978","서문로 119"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","44.79","202005","28","24,000","12","1978","서문로 119"
"대전광역시 중구 문화동","311-4","0311","0004","삼익","62.11","202005","30","33,000","7","1978","서문로 119"
"대전광역시 중구 문화동","1-9","0001","0009","센트럴스타클래스","83.807","202005","20","25,000","6","2013","중앙로 28"
"대전광역시 중구 문화동","1-9","0001","0009","센트럴스타클래스","83.807","202005","30","25,500","18","2013","중앙로 28"
"대전광역시 중구 문화동","284-168","0284","0168","센트럴파크1단지","123.6437","202005","4","73,000","10","2007","서문로 95"
"대전광역시 중구 문화동","284-168","0284","0168","센트럴파크1단지","123.6437","202005","6","74,000","7","2007","서문로 95"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","84.9944","202005","2","62,250","23","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","123.4112","202005","2","83,300","20","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","123.6437","202005","3","81,500","11","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","123.4112","202005","8","81,300","5","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","101.9833","202005","9","74,900","21","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","84.9944","202005","11","65,000","15","2007","서문로 96"
"대전광역시 중구 문화동","1-253","0001","0253","센트럴파크2단지","123.6437","202005","19","80,000","3","2007","서문로 96"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","2","8,500","15","1994","산성로 108-24"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","6","9,200","3","1994","산성로 108-24"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","11","11,300","12","1994","산성로 108-24"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","11","9,800","13","1994","산성로 108-24"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","22","11,000","4","1994","산성로 108-24"
"대전광역시 중구 문화동","775","0775","0000","주공2","49.77","202005","27","9,500","3","1994","산성로 108-24"
"대전광역시 중구 문화동","757","0757","0000","주공3","39.87","202005","1","6,800","3","1994","산성로 108-23"
"대전광역시 중구 문화동","757","0757","0000","주공3","39.87","202005","11","7,300","14","1994","산성로 108-23"
"대전광역시 중구 문화동","757","0757","0000","주공3","39.87","202005","12","7,100","7","1994","산성로 108-23"
"대전광역시 중구 문화동","757","0757","0000","주공3","39.87","202005","20","7,500","1","1994","산성로 108-23"
"대전광역시 중구 문화동","757","0757","0000","주공3","39.87","202005","30","6,500","15","1994","산성로 108-23"
"대전광역시 중구 문화동","372-2","0372","0002","평화","75.22","202005","4","12,000","6","1992","문화로163번길 26"
"대전광역시 중구 문화동","372-2","0372","0002","평화","75.22","202005","5","11,300","5","1992","문화로163번길 26"
"대전광역시 중구 문화동","372-2","0372","0002","평화","75.22","202005","6","10,500","10","1992","문화로163번길 26"
"대전광역시 중구 문화동","372-2","0372","0002","평화","84.25","202005","9","14,000","8","1992","문화로163번길 26"
"대전광역시 중구 문화동","1-135","0001","0135","하우스토리1차","116.42","202005","10","42,500","23","2007","계룡로 923"
"대전광역시 중구 문화동","1-135","0001","0135","하우스토리1차","115.14","202005","16","40,000","24","2007","계룡로 923"
"대전광역시 중구 문화동","1-31","0001","0031","하우스토리2차","107.55","202005","9","45,800","6","2010","계룡로 922"
"대전광역시 중구 문화동","1-31","0001","0031","하우스토리2차","146.26","202005","19","59,000","26","2010","계룡로 922"
"대전광역시 중구 문화동","141","0141","0000","한밭우성","134.62","202005","4","25,000","10","1995","서문로 32"
"대전광역시 중구 문화동","141","0141","0000","한밭우성","134.62","202005","6","25,700","2","1995","서문로 32"
